date,Salinity,Air Temperature,Sea Surface Temperature,Rain Rate
7/11/16 15:00,31.6151,14.049,14.935,0
7/11/16 16:00,31.6871,14.29,14.985,0.00960022
7/11/16 17:00,31.6419,14.892,15.084,0
7/11/16 18:00,31.6255,15.773,15.121,0
7/11/16 19:00,31.6808,15.366,15.097,0
7/11/16 20:00,31.7327,15.765,15.527,0.00960022
7/11/16 21:00,31.6647,15.961,15.787,0
7/11/16 22:00,31.61,15.908,15.725,0
7/11/16 23:00,31.5823,15.968,15.784,0
7/12/16 0:00,31.6067,15.946,15.874,0.0095993
7/12/16 1:00,31.6502,16.059,15.698,0
7/12/16 2:00,31.6551,16.119,15.724,0.0191995
7/12/16 3:00,31.6149,16.028,15.91,0.00960022
7/12/16 4:00,31.6837,15.615,15.813,0
7/12/16 5:00,31.7149,15.396,15.796,0.00960022
7/12/16 6:00,31.7212,15.246,15.754,0
7/12/16 7:00,31.7124,15.043,15.722,0
7/12/16 8:00,31.7254,14.982,15.784,0.0384
7/12/16 9:00,31.7619,15.238,15.689,0
7/12/16 10:00,31.7759,15.253,15.556,0
7/12/16 11:00,31.7782,15.298,15.508,0.00960022
7/12/16 12:00,31.7735,14.967,15.494,0
7/12/16 13:00,31.7737,14.907,15.464,0
7/12/16 14:00,31.7778,14.847,15.406,0.0384
7/12/16 15:00,31.7815,14.862,15.269,0
7/12/16 16:00,31.7731,14.997,15.149,0.0192004
7/12/16 17:00,31.8312,14.614,14.998,0
7/12/16 18:00,31.8519,15.005,14.945,0.192
7/12/16 19:00,31.8869,15.178,14.943,0
7/12/16 20:00,31.703,15.652,15.47,0
7/12/16 21:00,31.6845,16.405,15.642,0
7/12/16 22:00,31.7072,16.593,15.81,0
7/12/16 23:00,31.7774,16.36,16.037,0
7/13/16 0:00,31.7559,16.54,16.132,0
7/13/16 1:00,31.8051,16.736,15.819,0.0192004
7/13/16 2:00,31.7976,16.269,15.981,0
7/13/16 3:00,31.8553,16.337,15.941,0
7/13/16 4:00,31.865,15.878,15.805,0.0480002
7/13/16 5:00,31.849,15.577,15.515,0.0384
7/13/16 6:00,31.8389,15.426,15.665,0
7/13/16 7:00,31.9044,15.283,15.507,0.00960022
7/13/16 8:00,31.9269,15.178,15.465,0
7/13/16 9:00,31.8965,15.02,15.575,0.0287997
7/13/16 10:00,31.8912,15.005,15.575,0.0191995
7/13/16 11:00,31.9073,15.013,15.21,0
7/13/16 12:00,32.0604,14.877,15.073,0.0191995
7/13/16 13:00,31.8845,14.832,15.238,0
7/13/16 14:00,31.8709,15.238,15.291,0
7/13/16 15:00,31.8984,15.223,15.277,0
7/13/16 16:00,31.8817,15.231,15.401,0
7/13/16 17:00,31.8294,15.314,15.691,0
7/13/16 18:00,31.8245,15.479,15.807,0
7/13/16 19:00,31.834,15.63,15.804,0.00960022
7/13/16 20:00,31.8493,15.765,15.841,0
7/13/16 21:00,31.8492,16.021,15.954,0.0191995
7/13/16 22:00,31.956,16.141,15.781,0
7/13/16 23:00,32.0161,16.156,15.923,0.0384
7/14/16 0:00,32.0634,16.194,15.809,0
7/14/16 1:00,32.0199,16.119,15.914,0
7/14/16 2:00,32.0895,16.149,15.683,0.0192004
7/14/16 3:00,32.1736,15.833,15.331,0
7/14/16 4:00,32.2132,15.547,15.107,0.0192004
7/14/16 5:00,32.1239,15.487,14.862,0.0192004
7/14/16 6:00,32.1256,15.359,14.782,0.0191995
7/14/16 7:00,32.2545,15.231,14.692,0
7/14/16 8:00,32.3969,15.088,14.51,0
7/14/16 9:00,32.4254,14.967,14.333,0
7/14/16 10:00,32.4782,14.809,14.066,0.0191995
7/14/16 11:00,32.5131,14.614,13.981,0
7/14/16 12:00,32.5432,14.523,13.798,0.00960022
7/14/16 13:00,32.5543,14.516,13.704,0.0095993
7/14/16 14:00,32.5578,14.569,13.584,0
7/14/16 15:00,32.6091,14.681,13.49,0.0288007
7/14/16 16:00,32.6408,14.817,13.608,0
7/14/16 17:00,32.6917,14.742,13.64,0
7/14/16 18:00,32.6691,14.772,13.613,0.0191995
7/14/16 19:00,32.6768,14.839,13.567,0
7/14/16 20:00,32.7578,14.87,13.491,0.0191995
7/14/16 21:00,32.6967,14.885,13.56,0
7/14/16 22:00,32.6108,15.043,13.535,0
7/14/16 23:00,32.5701,15.14,13.563,0.00960022
7/15/16 0:00,32.4435,15.231,13.954,0
7/15/16 1:00,32.3948,15.238,14.026,0.00960022
7/15/16 2:00,32.4051,15.125,13.844,0
7/15/16 3:00,32.5068,14.982,13.575,0
7/15/16 4:00,32.46,14.659,13.393,0.0479993
7/15/16 5:00,32.4576,14.538,12.969,0.0288007
7/15/16 6:00,32.4474,14.471,12.853,0
7/15/16 7:00,32.5456,14.305,12.751,0.00960022
7/15/16 8:00,32.5835,13.884,12.466,0.0095993
7/15/16 9:00,32.7175,13.756,12.137,0
7/15/16 10:00,32.7197,13.681,12.14,0.0480002
7/15/16 11:00,32.6757,13.673,12.143,0.00960022
7/15/16 12:00,32.6329,13.372,12.128,0
7/15/16 13:00,32.6748,13.372,11.994,0
7/15/16 14:00,32.7048,13.041,11.561,0.00960022
7/15/16 15:00,32.7158,13.101,11.45,0
7/15/16 16:00,32.7842,13.041,11.426,0
7/15/16 17:00,32.7596,13.395,11.925,0
7/15/16 18:00,32.4674,13.5,12.193,0.00960022
7/15/16 19:00,32.3505,13.726,12.147,0
7/15/16 20:00,32.432,13.921,11.993,0
7/15/16 21:00,32.439,14.049,12.096,0
7/15/16 22:00,32.4341,14.373,12.725,0
7/15/16 23:00,32.5278,14.237,12.284,0.00960022
7/16/16 0:00,32.4862,14.237,12.617,0
7/16/16 1:00,32.4946,14.185,12.572,0
7/16/16 2:00,32.658,14.253,12.509,0.00960022
7/16/16 3:00,32.6832,14.192,12.458,0.0384
7/16/16 4:00,32.6077,14.508,12.888,0
7/16/16 5:00,32.5923,14.599,13.031,0
7/16/16 6:00,32.6515,14.538,12.971,0
7/16/16 7:00,32.5001,14.448,13.414,0.0191995
7/16/16 8:00,32.4237,14.328,13.307,0.00960022
7/16/16 9:00,32.4045,14.253,13.171,0
7/16/16 10:00,32.402,14.057,13.056,0.00960022
7/16/16 11:00,32.4115,13.794,12.833,0
7/16/16 12:00,32.4296,13.651,12.909,0.0191995
7/16/16 13:00,32.4533,13.696,12.92,0.0288007
7/16/16 14:00,32.4609,13.778,13.105,0.0191995
7/16/16 15:00,32.3642,14.275,13.14,0.0672006
7/16/16 16:00,32.1609,14.441,13.373,0.0287997
7/16/16 17:00,31.8516,14.599,14.278,0
7/16/16 18:00,31.947,14.629,13.932,0
7/16/16 19:00,32.3828,14.982,14.164,0
7/16/16 20:00,32.1064,15.381,14.37,0
7/16/16 21:00,32.0776,15.171,14.715,0.0191995
7/16/16 22:00,32.2199,14.817,14.094,0
7/16/16 23:00,32.3925,15.314,14.346,0
7/17/16 0:00,32.4628,15.419,14.416,0
7/17/16 1:00,32.4634,15.08,14.077,0.0192004
7/17/16 2:00,32.4256,15.14,13.915,0
7/17/16 3:00,32.1445,15.035,14.433,0.0479993
7/17/16 4:00,32.0824,15.058,14.184,0.00960022
7/17/16 5:00,32.1845,14.982,14.397,0
7/17/16 6:00,32.0855,15.065,14.382,0.0384009
7/17/16 7:00,32.1218,14.832,13.937,0
7/17/16 8:00,32.2689,14.418,13.432,0
7/17/16 9:00,32.3502,14.538,13.432,0.0480002
7/17/16 10:00,32.3338,14.591,13.579,0.0192004
7/17/16 11:00,32.3623,14.591,13.41,0
7/17/16 12:00,32.4026,14.373,13.203,0
7/17/16 13:00,32.4245,14.275,13.207,0.0191995
7/17/16 14:00,32.4241,14.373,13.18,0.00960022
7/17/16 15:00,32.3139,14.456,13.262,0
7/17/16 16:00,32.1684,14.734,13.729,0.00960022
7/17/16 17:00,32.1511,15.268,13.482,0
7/17/16 18:00,31.9976,15.742,14.496,0
7/17/16 19:00,32.0434,15.78,14.565,0.0191995
7/17/16 20:00,31.9658,15.863,14.982,0
7/17/16 21:00,31.9868,16.028,15.525,0
7/17/16 22:00,32.096,16.337,15.784,0
7/17/16 23:00,32.1314,16.645,15.71,0
7/18/16 0:00,32.114,16.322,15.347,0.00960022
7/18/16 1:00,32.1056,16.307,15.167,0
7/18/16 2:00,31.8849,16.548,16.144,0.00960022
7/18/16 3:00,31.8571,15.998,16.171,0.0287997
7/18/16 4:00,31.8122,15.848,15.886,0
7/18/16 5:00,31.8348,15.938,16.201,0
7/18/16 6:00,31.9024,16.074,16.05,0.0287997
7/18/16 7:00,31.9313,15.923,15.909,0.00960022
7/18/16 8:00,31.9945,15.916,15.659,0
7/18/16 9:00,32.0173,15.758,15.562,0
7/18/16 10:00,32.0738,15.351,15.231,0
7/18/16 11:00,32.1596,15.487,14.686,0
7/18/16 12:00,32.178,14.802,14.23,0.0384
7/18/16 13:00,32.0821,14.019,14.374,0
7/18/16 14:00,32.013,14.215,14.453,0.00960022
7/18/16 15:00,31.9858,14.185,14.497,0
7/18/16 16:00,31.9171,14.004,15.199,0.0095993
7/18/16 17:00,31.888,14.26,15.413,0
7/18/16 18:00,31.8824,14.651,15.51,0
7/18/16 19:00,31.8814,14.531,15.53,0
7/18/16 20:00,31.8763,15.035,15.612,0
7/18/16 21:00,31.8806,15.043,15.654,0.0384
7/18/16 22:00,31.8549,15.238,15.699,0.00960022
7/18/16 23:00,31.7962,15.532,16.36,0
7/19/16 0:00,31.7673,15.344,16.222,0
7/19/16 1:00,31.7636,14.915,16.209,0.00960022
7/19/16 2:00,31.7672,14.87,16.109,0.0287997
7/19/16 3:00,31.7668,14.636,16.159,0.0192004
7/19/16 4:00,31.7671,14.629,16.152,0
7/19/16 5:00,31.7887,14.493,16.035,0.00960022
7/19/16 6:00,31.7988,14.253,16.029,0
7/19/16 7:00,31.8135,14.486,16.004,0.0479993
7/19/16 8:00,31.8156,14.554,15.985,0
7/19/16 9:00,31.8195,14.26,15.956,0
7/19/16 10:00,31.8208,14.523,15.928,0.0767999
7/19/16 11:00,31.8091,14.644,15.892,0
7/19/16 12:00,31.7924,14.666,15.915,0
7/19/16 13:00,31.7274,14.674,15.95,0.0480002
7/19/16 14:00,31.631,14.9,16.084,0
7/19/16 15:00,31.6031,15.005,16.204,0.0192004
7/19/16 16:00,31.6399,15.276,16.107,0
7/19/16 17:00,31.6762,15.208,16.079,0
7/19/16 18:00,31.6829,15.359,16.185,0
7/19/16 19:00,31.689,15.396,16.273,0
7/19/16 20:00,31.6731,15.554,16.382,0
7/19/16 21:00,31.6662,15.788,16.528,0.0288007
7/19/16 22:00,31.6415,15.901,16.59,0
7/19/16 23:00,31.6237,16.269,16.719,0
7/20/16 0:00,31.5935,16.608,16.787,0
7/20/16 1:00,31.5783,16.375,16.803,0
7/20/16 2:00,31.5776,16.962,16.838,0
7/20/16 3:00,31.6081,16.292,16.786,0.0288007
7/20/16 4:00,31.6387,15.953,16.643,0.0384
7/20/16 5:00,31.6626,15.946,16.549,0
7/20/16 6:00,31.6709,15.795,16.487,0
7/20/16 7:00,31.6847,15.75,16.519,0.0384
7/20/16 8:00,31.6808,15.697,16.402,0.0191995
7/20/16 9:00,31.6967,15.652,16.326,0
7/20/16 10:00,31.7187,15.569,16.228,0.00960022
7/20/16 11:00,31.7507,15.63,16.257,0
7/20/16 12:00,31.7588,15.667,16.237,0
7/20/16 13:00,31.7484,15.479,16.171,0.0192004
7/20/16 14:00,31.7382,15.186,16.13,0
7/20/16 15:00,31.7385,15.652,16.056,0
7/20/16 16:00,31.741,16.224,16.088,0
7/20/16 17:00,31.7174,16.781,16.234,0
7/20/16 18:00,31.7385,16.367,16.495,0.00960022
7/20/16 19:00,31.7127,16.563,17.079,0
7/20/16 20:00,31.6974,16.262,16.812,0.00960022
7/20/16 21:00,31.7225,16.299,16.988,0.00960022
7/20/16 22:00,31.7652,16.623,16.712,0
7/20/16 23:00,31.7876,16.691,16.805,0
7/21/16 0:00,31.763,16.879,16.906,0
7/21/16 1:00,31.6272,17.007,16.98,0
7/21/16 2:00,31.5917,17.089,16.92,0.00960022
7/21/16 3:00,31.4186,17.074,17.061,0
7/21/16 4:00,31.3228,16.856,16.865,0.00960022
7/21/16 5:00,31.3348,16.751,16.614,0
7/21/16 6:00,31.3215,16.751,16.528,0
7/21/16 7:00,31.2838,16.638,16.423,0.0192004
7/21/16 8:00,31.2594,16.578,16.493,0
7/21/16 9:00,31.3372,16.593,16.356,0.0384
7/21/16 10:00,31.486,16.487,16.05,0
7/21/16 11:00,31.6406,16.442,15.752,0
7/21/16 12:00,31.6974,16.352,15.658,0.0192004
7/21/16 13:00,31.5628,16.337,15.762,0
7/21/16 14:00,31.4935,16.314,15.932,0
7/21/16 15:00,31.5121,16.299,15.871,0
7/21/16 16:00,31.5623,16.224,15.798,0
7/21/16 17:00,31.6976,16.269,15.543,0.00960022
7/21/16 18:00,31.7102,16.254,15.44,0
7/21/16 19:00,31.7432,16.36,15.536,0
7/21/16 20:00,31.7864,16.593,15.652,0
7/21/16 21:00,31.7863,16.691,15.673,0
7/21/16 22:00,31.853,16.736,15.587,0.00960022
7/21/16 23:00,32.0481,16.864,15.304,0
7/22/16 0:00,31.843,16.909,15.706,0
7/22/16 1:00,31.5207,17.21,16.373,0.0192004
7/22/16 2:00,31.4489,17.059,16.463,0
7/22/16 3:00,31.428,16.924,16.463,0.0575995
7/22/16 4:00,31.3929,16.849,16.438,0
7/22/16 5:00,31.3434,16.751,16.408,0
7/22/16 6:00,31.4017,15.276,16.222,0.0384
7/22/16 7:00,31.2703,15.931,16.298,0
7/22/16 8:00,31.3863,15.735,16.114,0.00960022
7/22/16 9:00,31.3267,16.156,16.134,0
7/22/16 10:00,31.286,14.967,16.168,0.0384
7/22/16 11:00,31.1839,14.666,16.287,0
7/22/16 12:00,31.0256,14.614,16.479,0.0191995
7/22/16 13:00,30.2989,14.591,16.812,0
7/22/16 14:00,30.4925,14.651,16.713,0.0287997
7/22/16 15:00,30.5522,14.975,16.699,0.0287997
7/22/16 16:00,30.7045,14.704,16.706,0
7/22/16 17:00,31.005,15.118,16.585,0
7/22/16 18:00,31.1677,15.073,16.437,0
7/22/16 19:00,31.137,16.51,16.58,0
7/22/16 20:00,31.1611,16.028,16.797,0
7/22/16 21:00,31.1417,16.909,16.941,0
7/22/16 22:00,31.3334,16.781,16.847,0.00960022
7/22/16 23:00,31.382,16.856,16.893,0
7/23/16 0:00,31.1401,16.871,17.266,0.0288007
7/23/16 1:00,31.216,16.894,17.349,0
7/23/16 2:00,31.1341,16.916,17.195,0
7/23/16 3:00,30.2446,16.939,17.612,0
7/23/16 4:00,30.4243,16.661,17.393,0.0191995
7/23/16 5:00,30.7914,16.63,17.061,0.00960022
7/23/16 6:00,30.9902,16.525,16.899,0
7/23/16 7:00,31.2121,16.503,16.698,0.0192004
7/23/16 8:00,31.4691,16.442,16.497,0
7/23/16 9:00,31.4975,16.156,16.515,0.0287997
7/23/16 10:00,31.4784,16.036,16.59,0
7/23/16 11:00,31.4214,15.893,16.593,0.00960022
7/23/16 12:00,31.3758,15.976,16.566,0.00960022
7/23/16 13:00,31.3032,15.916,16.446,0
7/23/16 14:00,31.2892,16.013,16.345,0
7/23/16 15:00,31.4337,16.36,16.034,0
7/23/16 16:00,31.6267,16.344,15.988,0
7/23/16 17:00,31.6636,16.232,15.977,0.00960022
7/23/16 18:00,31.5682,16.39,16.174,0.0192004
7/23/16 19:00,31.5866,16.405,16.206,0
7/23/16 20:00,31.6694,16.736,15.995,0
7/23/16 21:00,31.7447,16.653,15.651,0.00960022
7/23/16 22:00,31.8597,16.548,15.339,0
7/23/16 23:00,31.8202,16.894,15.413,0
7/24/16 0:00,31.6614,16.803,15.747,0
7/24/16 1:00,31.4987,16.871,15.982,0.0095993
7/24/16 2:00,31.5143,16.721,15.876,0
7/24/16 3:00,31.6478,16.412,15.397,0.0191995
7/24/16 4:00,31.8102,15.961,14.858,0
7/24/16 5:00,31.9852,15.645,14.049,0.0191995
7/24/16 6:00,32.0524,15.479,13.966,0
7/24/16 7:00,32.1375,15.231,13.558,0
7/24/16 8:00,32.1904,15.028,13.306,0.0287997
7/24/16 9:00,32.2743,14.614,12.865,0
7/24/16 10:00,32.3996,14.493,12.638,0.0191995
7/24/16 11:00,32.4993,14.283,12.257,0.0192004
7/24/16 12:00,32.5164,14.012,12.296,0
7/24/16 13:00,32.4921,14.079,12.179,0.0095993
7/24/16 14:00,32.5127,14.117,11.988,0
7/24/16 15:00,32.5728,13.876,12.125,0
7/24/16 16:00,32.5735,13.809,12.196,0
7/24/16 17:00,32.6213,13.869,12.107,0
7/24/16 18:00,32.6522,13.982,12.215,0.0287997
7/24/16 19:00,32.6414,14.772,12.202,0
7/24/16 20:00,32.5298,14.742,12.223,0
7/24/16 21:00,32.4675,14.742,12.349,0
7/24/16 22:00,32.4116,15.201,12.707,0.00960022
7/24/16 23:00,32.4265,15.193,12.715,0
7/25/16 0:00,32.382,15.246,13.097,0.00960022
7/25/16 1:00,32.4613,15.404,12.839,0.00960022
7/25/16 2:00,32.43,15.321,12.347,0
7/25/16 3:00,32.3732,15.359,12.641,0.0384
7/25/16 4:00,32.4311,15.321,12.473,0
7/25/16 5:00,32.4174,14.922,12.213,0
7/25/16 6:00,32.5126,14.892,12.079,0.0192004
7/25/16 7:00,32.5068,14.621,12.079,0
7/25/16 8:00,32.4762,14.358,12.082,0.00960022
7/25/16 9:00,32.488,13.989,11.701,0.0192004
7/25/16 10:00,32.5637,14.298,11.658,0.0095993
7/25/16 11:00,32.6023,13.568,11.756,0
7/25/16 12:00,32.6079,13.944,11.774,0.0384
7/25/16 13:00,32.5905,13.545,12.045,0
7/25/16 14:00,32.6104,13.726,12.392,0
7/25/16 15:00,32.5512,13.658,12.299,0.00960022
7/25/16 16:00,32.5027,13.673,12.335,0
7/25/16 17:00,32.4659,13.703,12.508,0
7/25/16 18:00,32.4164,14.17,12.813,0
7/25/16 19:00,32.3785,14.29,13.38,0
7/25/16 20:00,32.3486,14.433,13.413,0
7/25/16 21:00,32.3966,14.855,14.002,0
7/25/16 22:00,32.363,15.171,14.472,0
7/25/16 23:00,32.3847,15.396,14.257,0.00960022
7/26/16 0:00,32.379,15.592,13.842,0
7/26/16 1:00,32.3798,15.186,13.136,0.0192004
7/26/16 2:00,32.2533,14.997,13.414,0
7/26/16 3:00,32.3183,15.043,13.016,0.0287997
7/26/16 4:00,32.3027,14.997,13.073,0
7/26/16 5:00,32.235,15.088,13.344,0
7/26/16 6:00,32.2933,14.734,13.105,0.0192004
7/26/16 7:00,32.4193,14.192,12.888,0.0095993
7/26/16 8:00,32.531,14.23,12.649,0.00960022
7/26/16 9:00,32.5844,13.575,12.541,0.00960022
7/26/16 10:00,32.4485,13.681,12.299,0.00960022
7/26/16 11:00,32.5215,13.319,12.289,0
7/26/16 12:00,32.5482,13.018,12.235,0.00960022
7/26/16 13:00,32.507,13.049,12.122,0
7/26/16 14:00,32.4346,13.079,11.791,0
7/26/16 15:00,32.4031,13.094,12.094,0
7/26/16 16:00,32.4472,13.169,11.642,0.0384009
7/26/16 17:00,32.5255,13.387,11.496,0
7/26/16 18:00,32.4651,13.688,12.005,0
7/26/16 19:00,32.4885,13.884,12.264,0
7/26/16 20:00,32.5053,13.914,12.259,0
7/26/16 21:00,32.5301,14.117,12.268,0
7/26/16 22:00,32.5004,14.426,12.206,0
7/26/16 23:00,32.4479,14.554,12.159,0
7/27/16 0:00,32.4163,14.523,11.655,0
7/27/16 1:00,32.6747,14.817,11.42,0.0480002
7/27/16 2:00,32.6506,14.388,11.618,0
7/27/16 3:00,32.4693,14.298,11.778,0
7/27/16 4:00,32.3581,14.192,11.958,0
7/27/16 5:00,32.4232,13.876,11.793,0.0384
7/27/16 6:00,32.3631,13.854,11.921,0
7/27/16 7:00,32.4917,13.319,11.442,0.00960022
7/27/16 8:00,32.6391,12.958,10.764,0
7/27/16 9:00,32.704,12.454,10.57,0
7/27/16 10:00,32.7792,12.1,10.04,0.0192004
7/27/16 11:00,32.8487,11.829,10.084,0.00960022
7/27/16 12:00,32.8722,11.814,10.037,0.0479993
7/27/16 13:00,32.9438,11.784,9.994,0.00960022
7/27/16 14:00,33.0025,11.634,9.942,0
7/27/16 15:00,32.9505,11.965,9.833,0
7/27/16 16:00,32.8251,11.95,10.1,0
7/27/16 17:00,32.7412,11.942,9.941,0
7/27/16 18:00,32.7995,11.852,9.86,0.0191995
7/27/16 19:00,32.8107,12.048,9.907,0
7/27/16 20:00,32.7333,12.62,10.505,0
7/27/16 21:00,32.6867,12.86,10.51,0
7/27/16 22:00,32.6254,13.515,10.824,0
7/27/16 23:00,32.6386,13.628,10.595,0
7/28/16 0:00,32.6869,13.854,10.292,0.0479993
7/28/16 1:00,32.7397,13.794,10.172,0
7/28/16 2:00,32.8182,13.237,10.15,0.0095993
7/28/16 3:00,32.8829,13.312,10.13,0.0288007
7/28/16 4:00,32.8361,13.267,10.166,0
7/28/16 5:00,32.8949,13.35,10.577,0.00960022
7/28/16 6:00,32.9615,13.485,10.46,0
7/28/16 7:00,32.9428,12.898,10.474,0
7/28/16 8:00,32.9747,12.507,10.43,0
7/28/16 9:00,32.9636,11.86,10.41,0.0287997
7/28/16 10:00,32.9009,11.536,10.486,0.0192004
7/28/16 11:00,32.8965,11.86,10.362,0.0191995
7/28/16 12:00,32.9001,11.461,10.348,0
7/28/16 13:00,32.9273,11.393,10.248,0
7/28/16 14:00,32.849,11.461,10.038,0.00960022
7/28/16 15:00,32.8139,11.363,9.88,0
7/28/16 16:00,32.7999,11.754,9.939,0.0287997
7/28/16 17:00,32.8931,11.528,9.782,0
7/28/16 18:00,32.8833,11.355,9.959,0
7/28/16 19:00,32.8219,11.438,9.898,0
7/28/16 20:00,32.887,12.018,9.946,0
7/28/16 21:00,32.9369,11.95,9.956,0.00960022
7/28/16 22:00,32.95,12.891,9.683,0
7/28/16 23:00,33.0225,13.35,9.623,0.0480002
7/29/16 0:00,33.1778,12.785,9.862,0
7/29/16 1:00,33.1684,11.664,9.707,0.0288007
7/29/16 2:00,33.1449,12.522,9.687,0
7/29/16 3:00,33.0828,13.38,9.8,0.0287997
7/29/16 4:00,32.9327,13.161,10.122,0
7/29/16 5:00,32.9694,12.973,9.887,0.0192004
7/29/16 6:00,32.9239,12.567,9.822,0
7/29/16 7:00,33.1174,11.566,9.421,0
7/29/16 8:00,33.2192,11.393,9.57,0
7/29/16 9:00,33.0842,11.175,9.834,0.0192004
7/29/16 10:00,33.0044,11.28,9.733,0
7/29/16 11:00,33.0494,11.34,9.873,0.0191995
7/29/16 12:00,33.0498,10.949,9.807,0
7/29/16 13:00,32.9852,11.295,9.784,0
7/29/16 14:00,32.9871,11.28,9.773,0.0287997
7/29/16 15:00,32.9847,11.145,9.721,0
7/29/16 16:00,32.9388,11.453,9.712,0
7/29/16 17:00,32.8217,11.438,9.493,0
7/29/16 18:00,32.7689,11.717,9.991,0
7/29/16 19:00,32.7755,11.724,10.005,0
7/29/16 20:00,32.886,11.957,10.082,0.0575995
7/29/16 21:00,32.9382,12.183,10.156,0
7/29/16 22:00,33.0837,12.138,10.062,0
7/29/16 23:00,32.9874,12.514,10.243,0.00960022
7/30/16 0:00,33.0077,13.304,10.023,0
7/30/16 1:00,32.9137,13.477,10.343,0.0287997
7/30/16 2:00,32.9365,13.515,9.816,0
7/30/16 3:00,32.9564,13.575,9.637,0.00960022
7/30/16 4:00,32.9765,13.462,9.404,0
7/30/16 5:00,33.0329,13.094,9.315,0.0191995
7/30/16 6:00,33.0292,13.154,9.521,0
7/30/16 7:00,33.0107,12.469,9.952,0
7/30/16 8:00,32.8629,12.462,10.064,0
7/30/16 9:00,32.8429,12.379,9.752,0.0095993
7/30/16 10:00,33.0202,12.988,9.946,0
7/30/16 11:00,32.9599,12.732,9.913,0
7/30/16 12:00,32.8968,12.552,9.731,0.0192004
7/30/16 13:00,32.8571,12.447,9.685,0
7/30/16 14:00,32.8585,11.822,9.492,0
7/30/16 15:00,32.856,11.852,9.497,0.0192004
7/30/16 16:00,32.8629,12.371,9.457,0
7/30/16 17:00,32.8531,12.296,9.629,0
7/30/16 18:00,32.7977,12.514,10.302,0.0095993
7/30/16 19:00,32.7671,12.401,10.819,0
7/30/16 20:00,32.784,12.77,10.669,0.0287997
7/30/16 21:00,32.7444,13.515,11.358,0
7/30/16 22:00,32.6725,13.508,11.235,0
7/30/16 23:00,32.6132,13.854,11.094,0
7/31/16 0:00,32.6816,13.568,11.007,0
7/31/16 1:00,32.6148,13.666,10.963,0
7/31/16 2:00,32.5596,13.809,10.501,0
7/31/16 3:00,32.689,13.5,10.049,0.0192
7/31/16 4:00,32.8749,13.131,10.298,0.0192
7/31/16 5:00,32.9437,12.687,10.071,0.0288007
7/31/16 6:00,33.0627,12.394,9.974,0.0095993
7/31/16 7:00,33.1931,12.093,10.155,0
7/31/16 8:00,33.2268,11.86,9.957,0.0191995
7/31/16 9:00,33.06,11.709,9.867,0
7/31/16 10:00,33.0244,11.837,10.291,0.0287997
7/31/16 11:00,32.9921,12.401,10.454,0
7/31/16 12:00,32.9114,11.98,10.42,0
7/31/16 13:00,32.8499,12.063,10.389,0
7/31/16 14:00,32.7916,13.033,10.321,0
7/31/16 15:00,32.5935,12.198,10.538,0
7/31/16 16:00,32.4709,12.04,10.396,0.0191995
7/31/16 17:00,32.5379,12.725,10.238,0
7/31/16 18:00,32.768,13.079,10.748,0
7/31/16 19:00,32.7936,13.35,10.977,0
7/31/16 20:00,32.7591,13.545,11.193,0
7/31/16 21:00,32.4814,14.162,11.703,0
7/31/16 22:00,32.3864,13.899,11.609,0
7/31/16 23:00,32.4405,13.914,11.304,0.00959976
8/1/16 0:00,32.6712,13.929,11.091,0.0192
8/1/16 1:00,32.804,13.733,10.589,0
8/1/16 2:00,32.7942,13.959,10.922,0.0192
8/1/16 3:00,32.8261,13.635,10.67,0
8/1/16 4:00,32.9003,13.432,10.571,0.0575999
8/1/16 5:00,32.9922,13.049,10.548,0
8/1/16 6:00,32.9663,12.898,10.632,0
8/1/16 7:00,32.9448,12.695,10.617,0
8/1/16 8:00,32.9255,12.74,10.461,0.0287997
8/1/16 9:00,32.7789,12.86,10.094,0.00960022
8/1/16 10:00,32.7767,12.815,9.884,0
8/1/16 11:00,32.9696,12.732,9.998,0
8/1/16 12:00,33.0845,12.228,9.999,0.0192
8/1/16 13:00,33.0814,12.221,9.847,0
8/1/16 14:00,33.0463,12.085,10.043,0
8/1/16 15:00,33.0241,11.829,9.835,0.0192
8/1/16 16:00,33.036,12.018,9.733,0
8/1/16 17:00,33.076,11.829,10.076,0
8/1/16 18:00,33.0937,11.754,10.03,0.0192
8/1/16 19:00,33.1482,12.048,10.309,0
8/1/16 20:00,33.033,12.273,10.245,0
8/1/16 21:00,32.9623,12.394,10.684,0
8/1/16 22:00,32.8199,12.514,11.085,0.0192
8/1/16 23:00,33.0532,12.793,11.171,0
8/2/16 0:00,33.0242,12.928,11.069,0
8/2/16 1:00,33.0476,13.222,10.838,0.00960022
8/2/16 2:00,33.1113,13.432,10.674,0.0192
8/2/16 3:00,33.0873,13.229,10.504,0
8/2/16 4:00,33.0651,13.492,10.503,0.00960022
8/2/16 5:00,32.998,12.702,10.504,0.00959976
8/2/16 6:00,32.9793,12.258,10.436,0.0192
8/2/16 7:00,33.0122,11.626,10.444,0
8/2/16 8:00,33.0012,11.566,10.281,0.00959976
8/2/16 9:00,33.0373,12.221,10.289,0.00960022
8/2/16 10:00,33.0317,12.687,10.211,0
8/2/16 11:00,33.0097,11.258,10.032,0.0479997
8/2/16 12:00,33.059,11.37,10.304,0
8/2/16 13:00,33.1453,11.483,10.448,0
8/2/16 14:00,33.1892,11.852,10.466,0.00960022
8/2/16 15:00,33.0354,11.95,10.005,0
