time,ctdpf_ckl_seawater_pressure,ctdpf_ckl_seawater_temperature,practical_salinity,density,depth_m
8/18/2018 8:46:56.7,903.89,3.5212,34.8704812,1031.914814,893.4220305
8/18/2018 8:46:57.7,904.13,3.5209,34.87103394,1031.916386,893.6587387
8/18/2018 8:46:58.7,904.32,3.5209,34.87057662,1031.916895,893.8461325
8/18/2018 8:46:59.7,904.74,3.5207,34.87057095,1031.918839,894.2603709
8/18/2018 8:47:00.7,904.92,3.5205,34.87045095,1031.919593,894.4379014
8/18/2018 8:47:01.7,905.15,3.5198,34.87131454,1031.921413,894.6647457
8/18/2018 8:47:02.7,905.5,3.5202,34.87058796,1031.922394,895.009943
8/18/2018 8:47:03.7,905.68,3.5199,34.87045473,1031.92315,895.1874729
8/18/2018 8:47:04.7,905.92,3.5191,34.87022413,1031.924164,895.4241791
8/18/2018 8:47:05.7,906.25,3.5186,34.87034506,1031.925832,895.7496497
8/18/2018 8:47:06.7,906.52,3.5179,34.87059024,1031.927347,896.0159435
8/18/2018 8:47:07.7,906.71,3.5177,34.87118224,1031.928709,896.2033352
8/18/2018 8:47:08.7,907.06,3.5174,34.87012392,1031.929513,896.54853
8/18/2018 8:47:09.7,907.37,3.5168,34.86988341,1031.930816,896.8542735
8/18/2018 8:47:10.7,907.51,3.5158,34.87063456,1031.932172,896.9923511
8/18/2018 8:47:11.7,907.91,3.5155,34.87014791,1031.933656,897.3868579
8/18/2018 8:47:12.7,908.09,3.5155,34.87017393,1031.934501,897.5643857
8/18/2018 8:47:13.7,908.35,3.5147,34.87088922,1031.936354,897.8208145
8/18/2018 8:47:14.7,908.73,3.5141,34.86989507,1031.937382,898.1955945
8/18/2018 8:47:15.7,908.84,3.5135,34.86999754,1031.93804,898.3040833
8/18/2018 8:47:16.7,909.1,3.5132,34.87018135,1031.939412,898.5605112
8/18/2018 8:47:17.7,909.43,3.513,34.87022249,1031.94098,898.8859769
8/18/2018 8:47:18.7,909.62,3.5125,34.87017709,1031.941875,899.073366
8/18/2018 8:47:19.7,909.97,3.5125,34.86999524,1031.943335,899.418556
8/18/2018 8:47:20.7,910.2,3.512,34.87016815,1031.944585,899.6453949
8/18/2018 8:47:21.7,910.44,3.5121,34.86993716,1031.94549,899.882096
8/18/2018 8:47:22.7,910.84,3.512,34.86983565,1031.947254,900.2765974
8/18/2018 8:47:23.7,911.04,3.5115,34.87026324,1031.948569,900.4738477
8/18/2018 8:47:24.7,911.25,3.5114,34.86978225,1031.949163,900.6809604
8/18/2018 8:47:25.7,911.64,3.5099,34.86950045,1031.950908,901.0655978
8/18/2018 8:47:26.8,911.84,3.5098,34.86974195,1031.952027,901.2628474
8/18/2018 8:47:27.8,911.96,3.5098,34.86967961,1031.952527,901.3811971
8/18/2018 8:47:28.8,912.41,3.5098,34.86968494,1031.954593,901.8250078
8/18/2018 8:47:29.8,912.6,3.5101,34.86998464,1031.955663,902.0123943
8/18/2018 8:47:30.8,912.8,3.5098,34.86948234,1031.956219,902.209643
8/18/2018 8:47:31.8,913.23,3.5086,34.86933905,1031.958221,902.6337272
8/18/2018 8:47:32.8,913.38,3.5074,34.86910207,1031.958866,902.7816633
8/18/2018 8:47:33.8,913.6,3.5063,34.8693202,1031.960179,902.9986361
8/18/2018 8:47:34.8,914.03,3.5061,34.86895076,1031.961881,903.4227186
8/18/2018 8:47:35.8,914.28,3.5063,34.86932565,1031.963298,903.6692778
8/18/2018 8:47:36.8,914.41,3.5071,34.86912505,1031.963638,903.7974885
8/18/2018 8:47:37.8,914.75,3.5068,34.86878912,1031.964966,904.1328084
8/18/2018 8:47:38.8,915.08,3.5062,34.86877728,1031.966541,904.4582653
8/18/2018 8:47:39.8,915.22,3.5044,34.86798763,1031.966777,904.5963379
8/18/2018 8:47:40.8,915.51,3.5016,34.86818299,1031.968599,904.8823449
8/18/2018 8:47:41.8,915.85,3.5005,34.86893662,1031.970885,905.217663
8/18/2018 8:47:42.8,916.02,3.501,34.86855591,1031.971302,905.3853219
8/18/2018 8:47:43.8,916.31,3.5011,34.86877726,1031.972793,905.6713278
8/18/2018 8:47:44.8,916.69,3.5009,34.8683142,1031.974192,906.0460937
8/18/2018 8:47:45.8,916.85,3.5009,34.86870938,1031.975237,906.2038896
8/18/2018 8:47:46.8,917.05,3.501,34.86826005,1031.975786,906.4011344
8/18/2018 8:47:47.8,917.41,3.501,34.86831221,1031.977476,906.7561745
8/18/2018 8:47:48.8,917.63,3.5,34.86878271,1031.978976,906.9731431
8/18/2018 8:47:49.8,917.99,3.5004,34.86769221,1031.979715,907.3281822
8/18/2018 8:47:50.8,918.17,3.5,34.86826309,1031.981039,907.5057015
8/18/2018 8:47:51.8,918.48,3.4998,34.86855385,1031.982712,907.8114289
8/18/2018 8:47:52.8,918.74,3.4999,34.86855166,1031.983889,908.0678451
8/18/2018 8:47:53.8,918.92,3.5003,34.86779381,1031.984067,908.2453638
8/18/2018 8:47:54.8,919.31,3.4999,34.86825563,1031.986266,908.6299871
8/18/2018 8:47:55.8,919.51,3.5004,34.86738111,1031.98643,908.8272296
8/18/2018 8:47:56.8,919.81,3.4991,34.86765067,1031.988175,909.1230929
8/18/2018 8:47:57.8,920.15,3.4974,34.86784636,1031.990093,909.4584042
8/18/2018 8:47:58.8,920.33,3.4976,34.86873606,1031.991595,909.6359217
8/18/2018 8:47:59.8,920.62,3.4985,34.86774828,1031.992034,909.9219218
8/18/2018 8:48:00.8,920.91,3.4985,34.86771727,1031.993338,910.2079215
8/18/2018 8:48:01.8,921.09,3.4981,34.86757071,1031.994095,910.3854384
8/18/2018 8:48:02.8,921.46,3.498,34.86796319,1031.996112,910.7503337
8/18/2018 8:48:03.8,921.71,3.4987,34.86720883,1031.996576,910.9968843
8/18/2018 8:48:04.8,921.84,3.4981,34.86789872,1031.997789,911.1250904
8/18/2018 8:48:05.8,922.22,3.4982,34.8680734,1031.999655,911.4998464
8/18/2018 8:48:06.8,922.55,3.4988,34.86798169,1032.001021,911.8252919
8/18/2018 8:48:07.8,922.68,3.4994,34.86775467,1032.001364,911.9534976
8/18/2018 8:48:08.8,923.05,3.4991,34.86788147,1032.003195,912.3183901
8/18/2018 8:48:09.8,923.27,3.4986,34.86805962,1032.004404,912.535353
8/18/2018 8:48:10.8,923.44,3.4989,34.86765245,1032.004824,912.7030059
8/18/2018 8:48:11.8,923.91,3.4995,34.86772722,1032.006963,913.1665163
8/18/2018 8:48:12.8,924,3.5,34.86834468,1032.007802,913.2552735
8/18/2018 8:48:13.8,924.29,3.5008,34.86806114,1032.008809,913.5412687
8/18/2018 8:48:14.8,924.67,3.5012,34.86767783,1032.010197,913.9160203
8/18/2018 8:48:15.8,924.8,3.4992,34.86662755,1032.010206,914.0442247
8/18/2018 8:48:16.8,925.13,3.4969,34.86734666,1032.012564,914.3696662
8/18/2018 8:48:17.8,925.43,3.4968,34.86765595,1032.014194,914.6655216
8/18/2018 8:48:18.8,925.62,3.4957,34.86729171,1032.01491,914.8528965
8/18/2018 8:48:19.8,925.96,3.4956,34.86793898,1032.016991,915.1881985
8/18/2018 8:48:20.8,926.31,3.4956,34.86703983,1032.017883,915.5333618
8/18/2018 8:48:21.8,926.43,3.4942,34.86750913,1032.018973,915.6517034
8/18/2018 8:48:22.8,926.75,3.4943,34.86771504,1032.020589,915.9672806
8/18/2018 8:48:23.8,927.08,3.4949,34.86738424,1032.021766,916.2927191
8/18/2018 8:48:24.8,927.25,3.4937,34.86785415,1032.023061,916.460369
8/18/2018 8:48:25.8,927.54,3.4924,34.86621554,1032.023253,916.7463597
8/18/2018 8:48:26.8,927.87,3.4917,34.86726672,1032.025679,917.071797
8/18/2018 8:48:27.8,928.03,3.4926,34.86766196,1032.026615,917.2295846
8/18/2018 8:48:28.8,928.32,3.4927,34.86716596,1032.027539,917.5155743
8/18/2018 8:48:29.8,928.63,3.4929,34.86679245,1032.028639,917.8212869
8/18/2018 8:48:30.8,928.9,3.4927,34.86686492,1032.029957,918.0875524
8/18/2018 8:48:31.8,929.1,3.4934,34.86769115,1032.03144,918.2847859
8/18/2018 8:48:32.8,929.42,3.4934,34.86680759,1032.032208,918.6003591
8/18/2018 8:48:33.8,929.74,3.4921,34.86658843,1032.033658,918.9159318
8/18/2018 8:48:34.8,929.88,3.4912,34.86723331,1032.034917,919.0539947
8/18/2018 8:48:35.8,930.22,3.4915,34.86649878,1032.035858,919.38929
8/18/2018 8:48:36.8,930.52,3.4915,34.8670606,1032.037675,919.6851383
8/18/2018 8:48:37.8,930.76,3.4918,34.86661714,1032.038387,919.9218167
8/18/2018 8:48:38.8,930.94,3.4909,34.866165,1032.038964,920.0993253
8/18/2018 8:48:39.8,931.23,3.4901,34.86650615,1032.040658,920.385311
8/18/2018 8:48:40.8,931.6,3.4892,34.86667291,1032.042593,920.7501888
8/18/2018 8:48:41.8,931.88,3.4884,34.86654089,1032.043868,921.0263121
8/18/2018 8:48:42.8,932.07,3.4885,34.86657517,1032.044753,921.2136812
8/18/2018 8:48:43.8,932.4,3.4884,34.866869,1032.046508,921.5391115
8/18/2018 8:48:44.8,932.68,3.4885,34.86709576,1032.047957,921.8152338
8/18/2018 8:48:45.8,932.85,3.4888,34.86668864,1032.048378,921.9828792
8/18/2018 8:48:46.8,933.2,3.4888,34.86638743,1032.049742,922.3280313
8/18/2018 8:48:47.8,933.52,3.4888,34.86634098,1032.051171,922.6435983
8/18/2018 8:48:48.8,933.68,3.4884,34.86668316,1032.052222,922.8013817
8/18/2018 8:48:49.8,933.9,3.4881,34.86640955,1032.05305,923.0183336
8/18/2018 8:48:50.8,934.3,3.4879,34.86617543,1032.054721,923.412791
8/18/2018 8:48:51.8,934.5,3.4878,34.86641714,1032.05584,923.6100195
8/18/2018 8:48:52.8,934.73,3.4879,34.86643069,1032.056891,923.836832
8/18/2018 8:48:53.8,935.08,3.4877,34.8664617,1032.058542,924.1819809
8/18/2018 8:48:54.8,935.26,3.4878,34.8663816,1032.059291,924.3594858
8/18/2018 8:48:55.8,935.52,3.488,34.86687123,1032.060844,924.6158816
8/18/2018 8:48:56.8,935.82,3.4884,34.86629039,1032.06171,924.9117225
8/18/2018 8:48:57.8,936.15,3.4884,34.86659754,1032.063464,925.237147
8/18/2018 8:48:58.8,936.32,3.4883,34.86625689,1032.063985,925.4047897
8/18/2018 8:48:59.8,936.65,3.4881,34.86665706,1032.065836,925.7302134
8/18/2018 8:49:00.8,936.91,3.4884,34.86668163,1032.067009,925.9866075
8/18/2018 8:49:01.8,937.12,3.4884,34.8665727,1032.067885,926.1936948
8/18/2018 8:49:02.8,937.41,3.4883,34.86628939,1032.069001,926.4796722
8/18/2018 8:49:03.8,937.71,3.488,34.86669184,1032.070729,926.7755104
8/18/2018 8:49:04.8,937.9,3.4879,34.86669958,1032.071617,926.9628744
8/18/2018 8:49:05.8,938.22,3.488,34.8664273,1032.072855,927.2784344
8/18/2018 8:49:06.8,938.57,3.4883,34.86640521,1032.074403,927.6235777
8/18/2018 8:49:07.8,938.68,3.488,34.86666705,1032.07515,927.7320511
8/18/2018 8:49:08.8,939,3.4885,34.86644793,1032.076381,928.04761
8/18/2018 8:49:09.8,939.35,3.4884,34.8663727,1032.077936,928.392752
8/18/2018 8:49:10.9,939.52,3.4883,34.86662999,1032.07893,928.5603921
8/18/2018 8:49:11.9,939.87,3.4884,34.86646176,1032.080387,928.9055332
8/18/2018 8:49:12.9,940.19,3.4887,34.86657483,1032.081905,929.2210903
8/18/2018 8:49:13.9,940.3,3.4884,34.86635834,1032.082274,929.329563
8/18/2018 8:49:14.9,940.58,3.4867,34.86610678,1032.083564,929.6056749
8/18/2018 8:49:15.9,940.94,3.4855,34.86599974,1032.085273,929.9606754
8/18/2018 8:49:16.9,941.2,3.4848,34.86613061,1032.086652,930.2170643
8/18/2018 8:49:17.9,941.37,3.4854,34.86636139,1032.08754,930.384703
8/18/2018 8:49:18.9,941.73,3.4854,34.86593552,1032.088851,930.7397021
8/18/2018 8:49:19.9,941.96,3.485,34.86612184,1032.0901,930.9665068
8/18/2018 8:49:20.9,942.23,3.4842,34.86599505,1032.091333,931.2327555
8/18/2018 8:49:21.9,942.54,3.4832,34.86570133,1032.092642,931.538448
8/18/2018 8:49:22.9,942.82,3.4828,34.86574212,1032.094005,931.814557
8/18/2018 8:49:23.9,942.98,3.4823,34.86619065,1032.095152,931.9723334
8/18/2018 8:49:24.9,943.28,3.4825,34.86558329,1032.096022,932.2681638
8/18/2018 8:49:25.9,943.63,3.4823,34.86609278,1032.098051,932.6132988
8/18/2018 8:49:26.9,943.79,3.4823,34.86553142,1032.09834,932.7710746
8/18/2018 8:49:27.9,944.01,3.482,34.86573624,1032.099545,932.9880161
8/18/2018 8:49:28.9,944.44,3.4821,34.86540697,1032.101242,933.4120375
8/18/2018 8:49:29.9,944.6,3.4818,34.8656429,1032.102197,933.5698127
8/18/2018 8:49:30.9,944.88,3.4818,34.86573691,1032.103553,933.845919
8/18/2018 8:49:31.9,945.18,3.4819,34.86595346,1032.105085,934.1417468
8/18/2018 8:49:32.9,945.49,3.4822,34.86547384,1032.106089,934.447435
8/18/2018 8:49:33.9,945.69,3.4825,34.86552964,1032.107012,934.644653
8/18/2018 8:49:34.9,945.98,3.482,34.86543238,1032.108323,934.9306187
8/18/2018 8:49:35.9,946.33,3.4817,34.86556981,1032.11007,935.2757493
8/18/2018 8:49:36.9,946.53,3.4822,34.86517385,1032.110612,935.4729665
8/18/2018 8:49:37.9,946.71,3.4819,34.86587779,1032.112029,935.6504618
8/18/2018 8:49:38.9,947.04,3.4817,34.86568011,1032.113408,935.9758695
8/18/2018 8:49:39.9,947.36,3.4814,34.86559391,1032.114841,936.2914159
8/18/2018 8:49:40.9,947.57,3.4817,34.86540536,1032.115617,936.4984929
8/18/2018 8:49:41.9,947.81,3.4814,34.86536064,1032.116716,936.7351521
8/18/2018 8:49:42.9,948.17,3.4811,34.86501452,1032.118128,937.0901405
8/18/2018 8:49:43.9,948.35,3.4799,34.86523996,1032.119276,937.2676344
8/18/2018 8:49:44.9,948.64,3.4786,34.86539508,1032.120884,937.5535965
8/18/2018 8:49:45.9,948.99,3.4781,34.86514711,1032.122351,937.8987227
8/18/2018 8:49:46.9,949.18,3.4785,34.86510185,1032.123136,938.0860767
8/18/2018 8:49:47.9,949.46,3.4786,34.86508962,1032.124396,938.362177
8/18/2018 8:49:48.9,949.79,3.4783,34.86499824,1032.125871,938.6875805
8/18/2018 8:49:49.9,949.99,3.4781,34.86558558,1032.127275,938.8847944
8/18/2018 8:49:50.9,950.18,3.4779,34.86546048,1032.12807,939.0721475
8/18/2018 8:49:51.9,950.6,3.4781,34.86503019,1032.129628,939.4862959
8/18/2018 8:49:52.9,950.78,3.4781,34.8651761,1032.130567,939.6637878
8/18/2018 8:49:53.9,951.02,3.4778,34.8656098,1032.132045,939.9004434
8/18/2018 8:49:54.9,951.4,3.4783,34.86512057,1032.133337,940.2751476
8/18/2018 8:49:55.9,951.58,3.4781,34.86523987,1032.134279,940.4526388
8/18/2018 8:49:56.9,951.85,3.4772,34.86486057,1032.135325,940.7188754
8/18/2018 8:49:57.9,952.22,3.4765,34.86553248,1032.137635,941.0837175
8/18/2018 8:49:58.9,952.33,3.4766,34.86524957,1032.137903,941.192184
8/18/2018 8:49:59.9,952.67,3.4767,34.86544549,1032.139601,941.5274436
8/18/2018 8:50:00.9,952.99,3.477,34.86519997,1032.140835,941.8429815
8/18/2018 8:50:01.9,953.15,3.4766,34.86542263,1032.141792,942.0007503
8/18/2018 8:50:02.9,953.49,3.4769,34.86504715,1032.143015,942.3360086
8/18/2018 8:50:03.9,953.7,3.4768,34.86528383,1032.144176,942.5430796
8/18/2018 8:50:04.9,954.01,3.4767,34.86499028,1032.145375,942.8487555
8/18/2018 8:50:05.9,954.17,3.477,34.86518649,1032.146226,943.0065236
8/18/2018 8:50:06.9,954.57,3.4771,34.86475334,1032.147702,943.4009431
8/18/2018 8:50:07.9,954.84,3.4769,34.86482602,1032.14902,943.6671759
8/18/2018 8:50:08.9,954.99,3.4769,34.86498749,1032.149834,943.8150829
8/18/2018 8:50:09.9,955.39,3.4771,34.86492646,1032.151592,944.2095009
8/18/2018 8:50:10.9,955.55,3.4768,34.86504283,1032.152453,944.3672679
8/18/2018 8:50:11.9,955.94,3.4768,34.86484076,1032.154078,944.7518245
8/18/2018 8:50:12.9,956.09,3.4769,34.86489596,1032.154796,944.8997306
8/18/2018 8:50:13.9,956.47,3.4768,34.86492497,1032.15657,945.2744258
8/18/2018 8:50:14.9,956.66,3.4768,34.86470694,1032.157268,945.4617732
8/18/2018 8:50:15.9,956.88,3.4766,34.86480554,1032.158377,945.6787015
8/18/2018 8:50:16.9,957.27,3.4768,34.86439092,1032.15981,946.0632556
8/18/2018 8:50:17.9,957.42,3.4766,34.86476498,1032.160816,946.2111609
8/18/2018 8:50:18.9,957.78,3.4761,34.86510993,1032.162797,946.566133
8/18/2018 8:50:19.9,958.05,3.4766,34.86443862,1032.163442,946.8323618
8/18/2018 8:50:20.9,958.15,3.4763,34.86494488,1032.164335,946.9309649
8/18/2018 8:50:21.9,958.53,3.4762,34.86485432,1032.166015,947.3056565
8/18/2018 8:50:22.9,958.8,3.4761,34.86482075,1032.167237,947.5718843
8/18/2018 8:50:23.9,958.99,3.4762,34.86485524,1032.168121,947.7592295
8/18/2018 8:50:24.9,959.33,3.4763,34.86481203,1032.169631,948.0944786
8/18/2018 8:50:25.9,959.65,3.4762,34.86451338,1032.170872,948.4100065
8/18/2018 8:50:26.9,959.77,3.4759,34.86488967,1032.171754,948.5283294
8/18/2018 8:50:27.9,960.1,3.4759,34.86483835,1032.173224,948.853717
8/18/2018 8:50:28.9,960.48,3.4762,34.86456187,1032.174708,949.2284051
8/18/2018 8:50:29.9,960.64,3.4756,34.86535591,1032.176141,949.3861683
8/18/2018 8:50:30.9,960.88,3.4763,34.86448761,1032.176468,949.6228128
8/18/2018 8:50:31.9,961.21,3.476,34.86487474,1032.17832,949.9481987
8/18/2018 8:50:32.9,961.37,3.4762,34.86434012,1032.178606,950.1059613
8/18/2018 8:50:33.9,961.67,3.4757,34.86495537,1032.180526,950.401766
8/18/2018 8:50:34.9,961.99,3.4761,34.8646037,1032.181664,950.7172905
8/18/2018 8:50:35.9,962.25,3.476,34.86457534,1032.182843,950.9736538
8/18/2018 8:50:36.9,962.48,3.4761,34.86458914,1032.183894,951.2004365
8/18/2018 8:50:37.9,962.78,3.4761,34.86467297,1032.185333,951.4962396
8/18/2018 8:50:38.9,962.96,3.4762,34.86447349,1032.185987,951.6737212
8/18/2018 8:50:39.9,963.25,3.4756,34.86496101,1032.187773,951.9596636
8/18/2018 8:50:40.9,963.63,3.4757,34.86489714,1032.189449,952.334346
8/18/2018 8:50:41.9,963.79,3.4756,34.86492058,1032.190212,952.4921069
8/18/2018 8:50:42.9,964.06,3.4757,34.86527245,1032.191713,952.758328
8/18/2018 8:50:43.9,964.43,3.476,34.86476203,1032.192966,953.1231491
8/18/2018 8:50:44.9,964.64,3.4758,34.86498546,1032.194128,953.3302094
8/18/2018 8:50:45.9,964.81,3.4756,34.86511,1032.195029,953.4978295
8/18/2018 8:50:46.9,965.19,3.4759,34.86471401,1032.196418,953.8725092
8/18/2018 8:50:47.9,965.39,3.4757,34.86482302,1032.197444,954.0697088
8/18/2018 8:50:48.9,965.63,3.476,34.86461911,1032.198344,954.306348
8/18/2018 8:50:49.9,966.04,3.4756,34.86495155,1032.200532,954.7106061
8/18/2018 8:50:50.9,966.18,3.4759,34.86444065,1032.200732,954.8486453
8/18/2018 8:50:51.9,966.44,3.4757,34.8646382,1032.202103,955.1050035
8/18/2018 8:50:52.9,966.81,3.4756,34.86443335,1032.203646,955.4698204
8/18/2018 8:50:54.0,967.02,3.4752,34.86474975,1032.204906,955.6768784
8/18/2018 8:50:55.0,967.22,3.475,34.86461959,1032.205742,955.8740763
8/18/2018 8:50:56.0,967.55,3.4747,34.86488719,1032.2075,956.1994523
8/18/2018 8:50:57.0,967.82,3.475,34.86454819,1032.208431,956.4656688
8/18/2018 8:50:58.0,968.06,3.4745,34.86447698,1032.209534,956.7023053
8/18/2018 8:50:59.0,968.33,3.4741,34.86476234,1032.211044,956.9685211
8/18/2018 8:51:00.0,968.61,3.4741,34.86473699,1032.212305,957.2445963
8/18/2018 8:51:01.0,968.82,3.474,34.86461498,1032.213182,957.4516525
8/18/2018 8:51:02.0,969.14,3.4742,34.86471516,1032.214701,957.7671663
8/18/2018 8:51:03.0,969.48,3.4744,34.8645658,1032.216114,958.1023992
8/18/2018 8:51:04.0,969.59,3.4741,34.8648277,1032.216861,958.2108568
8/18/2018 8:51:05.0,969.82,3.4739,34.86492122,1032.218011,958.4376316
8/18/2018 8:51:06.0,970.2,3.4738,34.86483082,1032.219691,958.8123024
8/18/2018 8:51:07.0,970.5,3.4736,34.86512729,1032.221322,959.1080947
8/18/2018 8:51:08.0,970.66,3.4742,34.864646,1032.221601,959.2658504
8/18/2018 8:51:09.0,971.02,3.4738,34.8648848,1032.223485,959.6208004
8/18/2018 8:51:10.0,971.35,3.474,34.86474064,1032.224857,959.9461706
8/18/2018 8:51:11.0,971.51,3.4739,34.86476412,1032.22562,960.1039257
8/18/2018 8:51:12.0,971.73,3.4739,34.86488945,1032.226725,960.3208387
8/18/2018 8:51:13.0,972.17,3.4738,34.86512679,1032.228938,960.7546641
8/18/2018 8:51:14.0,972.39,3.4743,34.86460117,1032.229468,960.9715765
8/18/2018 8:51:15.0,972.59,3.4743,34.86473685,1032.23049,961.1687693
8/18/2018 8:51:16.0,972.82,3.4746,34.86429902,1032.23116,961.3955409
8/18/2018 8:51:17.0,973.22,3.4749,34.86413199,1032.232822,961.7899256
8/18/2018 8:51:18.0,973.42,3.4741,34.86451993,1032.234141,961.9871177
8/18/2018 8:51:19.0,973.58,3.474,34.86454341,1032.234904,962.1448712
8/18/2018 8:51:20.0,973.89,3.4738,34.86483473,1032.236577,962.4505183
8/18/2018 8:51:21.0,974.26,3.4738,34.86476288,1032.238213,962.8153224
8/18/2018 8:51:22.0,974.46,3.4743,34.86424764,1032.23866,963.0125135
8/18/2018 8:51:23.0,974.68,3.4738,34.86466517,1032.240057,963.2294235
8/18/2018 8:51:24.0,975.09,3.474,34.86447968,1032.241762,963.6336643
8/18/2018 8:51:25.0,975.26,3.4738,34.86484344,1032.242851,963.8012761
8/18/2018 8:51:26.0,975.49,3.474,34.86475108,1032.243806,964.0280448
8/18/2018 8:51:27.0,975.8,3.4743,34.8642719,1032.244809,964.3336891
8/18/2018 8:51:28.0,976.13,3.4741,34.86455289,1032.246565,964.659052
8/18/2018 8:51:29.0,976.31,3.4739,34.86491148,1032.247696,964.8365224
8/18/2018 8:51:30.0,976.58,3.4742,34.86469217,1032.248722,965.1027278
8/18/2018 8:51:31.0,976.94,3.4739,34.86482475,1032.25051,965.4576678
8/18/2018 8:51:32.0,977.06,3.4738,34.86486895,1032.251106,965.575981
8/18/2018 8:51:33.0,977.39,3.474,34.86448572,1032.252289,965.9013419
8/18/2018 8:51:34.0,977.75,3.4739,34.86452536,1032.253979,966.2562805
8/18/2018 8:51:35.0,977.91,3.4738,34.86466845,1032.254836,966.4140308
8/18/2018 8:51:36.0,978.14,3.4739,34.86420406,1032.25551,966.6407966
8/18/2018 8:51:37.0,978.48,3.4736,34.86458616,1032.257403,966.9760153
8/18/2018 8:51:38.0,978.76,3.4734,34.86441472,1032.258573,967.2520773
8/18/2018 8:51:39.0,978.92,3.4734,34.86481029,1032.259617,967.4098268
8/18/2018 8:51:40.0,979.3,3.4739,34.8647999,1032.261286,967.7844815
8/18/2018 8:51:41.0,979.59,3.4737,34.86438414,1032.262309,968.0704017
8/18/2018 8:51:42.0,979.83,3.4732,34.86479135,1032.26379,968.3070251
8/18/2018 8:51:43.0,980.01,3.4736,34.8642732,1032.264155,968.4844924
8/18/2018 8:51:44.0,980.38,3.4742,34.86464005,1032.266064,968.8492859
8/18/2018 8:51:45.0,980.63,3.4747,34.86493606,1032.26738,969.0957676
8/18/2018 8:51:46.0,980.8,3.4749,34.86535307,1032.268462,969.263375
8/18/2018 8:51:47.0,981.12,3.4756,34.86492205,1032.2695,969.5788709
8/18/2018 8:51:48.0,981.49,3.4754,34.86470412,1032.271045,969.9436625
8/18/2018 8:51:49.0,981.64,3.4754,34.8648657,1032.271859,970.0915508
8/18/2018 8:51:50.0,981.95,3.4752,34.86491794,1032.273342,970.3971862
8/18/2018 8:51:51.0,982.25,3.4756,34.86457693,1032.274396,970.6929621
8/18/2018 8:51:52.0,982.49,3.4748,34.86482463,1032.275788,970.9295824
8/18/2018 8:51:53.0,982.63,3.4746,34.86472563,1032.276375,971.0676108
8/18/2018 8:51:54.0,983.01,3.4744,34.86498083,1032.278339,971.442259
8/18/2018 8:51:55.0,983.38,3.4747,34.8647099,1032.27978,971.8070473
8/18/2018 8:51:56.0,983.53,3.4749,34.86465897,1032.280402,971.9549342
8/18/2018 8:51:57.0,983.76,3.4749,34.86477921,1032.281549,972.181694
8/18/2018 8:51:58.0,984.13,3.4744,34.86464094,1032.283193,972.546481
8/18/2018 8:51:59.0,984.29,3.4741,34.86415957,1032.283582,972.7042266
8/18/2018 8:52:00.0,984.55,3.4735,34.86490186,1032.285431,972.9605628
8/18/2018 8:52:01.0,984.89,3.4728,34.86499162,1032.287143,973.2957713
8/18/2018 8:52:02.0,985.23,3.4724,34.8642843,1032.288188,973.6309792
8/18/2018 8:52:03.0,985.42,3.4718,34.86482364,1032.289557,973.818301
8/18/2018 8:52:04.0,985.6,3.4717,34.86483685,1032.290403,973.9957636
8/18/2018 8:52:05.0,985.99,3.4718,34.86428984,1032.291743,974.3802655
8/18/2018 8:52:06.0,986.28,3.4712,34.86477749,1032.293528,974.6661767
8/18/2018 8:52:07.0,986.49,3.4712,34.86466894,1032.294402,974.8732156
8/18/2018 8:52:08.0,986.66,3.4713,34.86471396,1032.295203,975.0408183
8/18/2018 8:52:09.0,987.02,3.4714,34.86466077,1032.296796,975.3957413
8/18/2018 8:52:10.0,987.3,3.4715,34.86417063,1032.297677,975.6717922
8/18/2018 8:52:11.0,987.5,3.4713,34.86451893,1032.298891,975.8689711
8/18/2018 8:52:12.0,987.73,3.4718,34.86434706,1032.299746,976.0957267
8/18/2018 8:52:13.0,988.13,3.4713,34.86467161,1032.301893,976.4900836
8/18/2018 8:52:14.0,988.4,3.4716,34.86445244,1032.302918,976.756274
8/18/2018 8:52:15.0,988.53,3.4712,34.86457114,1032.303656,976.8844397
8/18/2018 8:52:16.0,988.83,3.4712,34.86441609,1032.304905,977.1802063
8/18/2018 8:52:17.0,989.22,3.4717,34.86392241,1032.306238,977.5647023
8/18/2018 8:52:18.0,989.41,3.4713,34.86424924,1032.307414,977.7520206
8/18/2018 8:52:19.0,989.61,3.471,34.8642255,1032.308347,977.9491976
8/18/2018 8:52:20.0,989.96,3.4712,34.86383212,1032.309613,978.2942568
8/18/2018 8:52:21.0,990.26,3.4708,34.86410211,1032.311247,978.5900214
8/18/2018 8:52:22.0,990.45,3.4704,34.86466811,1032.312612,978.7773388
8/18/2018 8:52:23.0,990.78,3.4703,34.86484299,1032.314271,979.1026791
8/18/2018 8:52:24.0,991.1,3.4703,34.86467763,1032.315604,979.4181601
8/18/2018 8:52:25.0,991.26,3.4703,34.8643558,1032.316082,979.5759005
8/18/2018 8:52:26.0,991.51,3.4702,34.86457203,1032.317408,979.8223695
8/18/2018 8:52:27.0,991.9,3.4703,34.86426425,1032.318937,980.2068606
8/18/2018 8:52:28.0,992.12,3.47,34.86446935,1032.320142,980.4237527
8/18/2018 8:52:29.0,992.3,3.4702,34.86440298,1032.320888,980.6012097
8/18/2018 8:52:30.0,992.61,3.47,34.86445532,1032.322371,980.9068297
