time,Chlorophyll,Irradiance,Irradiance2,Prediction1,Nitrate,Nitrate2,Prediction2
2017-05-03,0.461050135,,1.606197998,,,,
2017-05-04,0.467284536,,1.235554013,,,,
2017-05-05,0.421407847,,1.905983979,,,,
2017-05-06,0.4886608,,1.130704057,,,,
2017-05-07,0.464311384,,1.6249155,,,,
2017-05-08,0.48876032,,1.397184428,,,,
2017-05-09,0.507955972,,0.534243846,,,,
2017-05-10,0.466827106,,1.458193499,,,,
2017-05-11,0.47100081,,1.363164766,,,,
2017-05-12,0.454325599,,0.513087408,,,,
2017-05-13,0.422285792,,1.273273133,,,,
2017-05-14,0.409519017,,0.967482265,,,,
2017-05-15,0.379764962,,1.100256866,,,,
2017-05-16,0.354328053,,1.66798983,,,,
2017-05-17,0.432622557,,0.619516512,,,,
2017-05-18,0.375980126,,1.017892279,,,,
2017-05-19,0.367743859,,1.121699218,,,,
2017-05-20,0.347806645,,1.158036451,,,,
2017-05-21,0.377081183,,1.304314353,,,,
2017-05-22,0.358179016,,0.675618175,,,,
2017-05-23,0.344309621,,1.02264961,,,,
2017-05-24,0.346429743,,0.86274683,,,,
2017-05-25,0.373956328,,0.657740493,,,,
2017-05-26,0.350058398,,0.639022883,,,,
2017-05-27,0.316263549,,0.969211368,,,,
2017-05-28,0.347414092,,0.418411089,,,,
2017-05-29,0.314731266,,0.974859885,,,,
2017-05-30,0.328526218,,0.581229473,,,,
2017-05-31,0.310785527,,0.677885076,,,,
2017-06-01,0.308706809,,0.792176758,,,,
2017-06-02,0.291368908,,1.025321537,,,,
2017-06-03,0.308095656,,0.790265379,,,,
2017-06-04,0.344953964,,0.435953124,,,,
2017-06-05,0.357245739,,0.501935532,,,,
2017-06-06,0.307217069,,0.824121937,,,,
2017-06-07,0.294503379,,0.219239394,,,,
2017-06-08,0.261086006,,1.04966441,,,,
2017-06-09,0.27662635,,0.71551456,,,,
2017-06-10,0.271670958,,0.829350182,,,,
2017-06-11,0.27574337,,0.671554071,,,,
2017-06-12,0.29363008,,0.798989674,,,,
2017-06-13,0.275322947,,0.808046001,,,,
2017-06-14,0.279901318,,0.870090214,,,,
2017-06-15,0.274033504,,0.741161563,,,,
2017-06-16,0.294714336,,0.427029318,,,,
2017-06-17,0.301068097,,0.439340565,,,,
2017-06-18,0.264466648,,0.974519194,,,,
2017-06-19,0.272505951,,0.822488637,,,,
2017-06-20,0.289428063,,0.477632532,,,,
2017-06-21,0.280331532,,0.549371726,,,,
2017-06-22,0.269136788,,0.297739227,,,,
2017-06-23,0.249473776,,0.537880121,,,,
2017-06-24,0.252766321,,0.561910111,,,,
2017-06-25,0.275141298,,0.352114379,,,,
2017-06-26,0.265243396,,,,,,
2017-06-27,0.236169549,,0.291904604,,,,
2017-06-28,0.246371222,,0.531078931,,,,
2017-06-29,0.259393282,,0.509419142,,,,
2017-06-30,0.306078102,,0.167080882,,,,
2017-07-01,0.307165945,,0.356593932,,,,
2017-07-02,0.220571302,,0.803346779,,,,
2017-07-03,0.236259714,,0.700685715,,,,
2017-07-04,0.240133429,,0.287229536,,,,
2017-07-05,0.239096727,,0.530846922,,,,
2017-07-06,0.233432536,,0.385976908,,,,
2017-07-07,0.179366445,,0.694014331,,,,
2017-07-08,0.179782494,,0.607371714,,,,
2017-07-09,0.16968199,,0.660576822,,,,
2017-07-10,0.139098065,,0.669474005,,,,
2017-07-11,0.174796041,,0.367337736,,,,
2017-07-12,0.1670051,,0.412695446,,,,
2017-07-13,0.1345677,,0.899415497,,,,
2017-07-14,0.11543253,,0.394650324,,,,
2017-07-15,0.117979667,,0.465430167,,,,
2017-07-16,0.11453784,,0.814385215,,,,
2017-07-17,0.134877559,,1.055678632,,,,
2017-07-18,0.140484087,,1.412866514,,,,
2017-07-19,0.191540213,,0.639322324,,,,
2017-07-20,0.208947046,,1.108206074,,,,
2017-07-21,0.234125353,,0.894870116,,,,
2017-07-22,0.250830288,,0.713914435,,,,
2017-07-23,0.220481341,,0.625568418,,,,
2017-07-24,0.248557812,,0.92548386,,,,
2017-07-25,0.226673163,,0.663965747,,,,
2017-07-26,0.206506424,,0.541911617,,,,
2017-07-27,0.163474112,,1.138601968,,,,
2017-07-28,0.141014093,,1.003155995,,,,
2017-07-29,0.138267143,,1.222040125,,,,
2017-07-30,0.147187142,,0.510385319,,,,
2017-07-31,0.175213763,,0.773596596,,,,
2017-08-01,0.137827981,,1.468408158,,,,
2017-08-02,0.116619684,,1.136215339,,,,
2017-08-03,0.121142257,,1.505549636,,,,
2017-08-04,0.115201174,,1.568604238,,,,
2017-08-05,0.126589357,,1.288900344,,,,
2017-08-06,0.178145677,,0.907225413,,,,
2017-08-07,0.133836741,,0.859105794,,,,
2017-08-08,0.123875598,,2.064436541,,,,
2017-08-09,0.158803209,,1.093278104,,,,
2017-08-10,0.148277628,,2.120323626,,,,
2017-08-11,0.168916524,,1.958378666,,,,
2017-08-12,0.166978704,,2.118530652,,,,
2017-08-13,0.184137886,,2.206401067,,,,
2017-08-14,0.143025206,,2.203690621,,,,
2017-08-15,0.165374206,,1.122078092,,,,
2017-08-16,0.162635821,,1.609290906,,,,
2017-08-17,0.134660567,,2.201669073,,,,
2017-08-18,0.152978113,,2.267376448,,,,
2017-08-19,0.128598964,,1.67524947,,,,
2017-08-20,0.113516767,,2.365390867,,,,
2017-08-21,0.11541931,,3.134786339,,,,
2017-08-22,0.210678274,,3.236026957,,,,
2017-08-23,0.211572335,,3.203609434,,,,
2017-08-24,0.174557738,,3.199175198,,,,
2017-08-25,0.127216811,,3.315662294,,,,
2017-08-26,0.158814146,,1.122871703,,,,
2017-08-27,0.162232836,,1.202528041,,,,
2017-08-28,0.181365255,,1.459321652,,,,
2017-08-29,0.156548145,,2.165064804,,,,
2017-08-30,0.162030773,,2.919097447,,,,
2017-08-31,0.177945662,,2.265177877,,,,
2017-09-01,0.175157617,,2.336491529,,,,
2017-09-02,0.113973922,,2.677539986,,,,
2017-09-03,0.132809831,,4.408175382,,,,
2017-09-04,0.161468264,,3.645382887,,,,
2017-09-05,0.179318474,,2.042120467,,,,
2017-09-06,0.12890222,,2.743981233,,,,
2017-09-07,0.104642354,,4.542645537,,,,
2017-09-08,0.110178971,,1.443779633,,,,
2017-09-09,0.11074797,,3.001320113,,,,
2017-09-10,0.116163837,,3.802171334,,,,
2017-09-11,0.159259974,,1.198255275,,,,
2017-09-12,0.15085393,,3.521329465,,,,
2017-09-13,0.155547065,,1.927115114,,,,
2017-09-14,0.162793398,,1.473854314,,,,
2017-09-15,0.118994285,,2.881901128,,,,
2017-09-16,0.162678589,,1.91915428,,,,
2017-09-17,0.170998662,,1.724538284,,,,
2017-09-18,0.185224063,,2.125625715,,,,
2017-09-19,0.196525557,,1.504039828,,,,
2017-09-20,0.162297901,,3.736000439,,,,
2017-09-21,0.171211905,,4.511800926,,,,
2017-09-22,0.222551929,,2.757131131,,,,
2017-09-23,0.218776331,,5.553539422,,,,
2017-09-24,0.203103726,,5.986888191,,,,
2017-09-25,0.216635933,,4.90016928,,,,
2017-09-26,0.232358671,,3.270848862,,,,
2017-09-27,0.217491801,,2.941160411,,,,
2017-09-28,0.186029739,,3.97243537,,,,
2017-09-29,0.246345193,,2.648329722,,,,
2017-09-30,0.306769917,,2.164337306,,,,
2017-10-01,0.252837735,,3.724499588,,,,
2017-10-02,0.282785896,,2.930964972,,,,
2017-10-03,0.261947359,,4.15506582,,,,
2017-10-04,0.26529236,,4.078051741,,,,
2017-10-05,0.202127419,,3.596154634,,,,
2017-10-06,0.294652453,,2.941490825,,,,
2017-10-07,0.242079602,,4.352155315,,,,
2017-10-08,0.194099207,,,,,,
2017-10-09,0.204173074,,4.904337971,,,,
2017-10-10,0.261751275,,3.420657854,,,,
2017-10-11,0.24921074,,3.812898225,,,,
2017-10-12,0.456499403,,1.949401574,,,,
2017-10-13,0.409782821,,3.13458242,,,,
2017-10-14,0.447856657,,2.430329948,,,,
2017-10-15,0.319221988,,3.898891143,,,,
2017-10-16,0.416597066,,3.448226663,,,,
2017-10-17,0.329834459,,4.541364672,,,,
2017-10-18,0.316659074,,4.072108237,,,,
2017-10-19,0.30302716,,5.114226424,,,,
2017-10-20,0.322910068,,2.533179458,,,,
2017-10-21,0.339525841,,4.476059847,,,,
2017-10-22,0.283096082,,4.687180652,,,,
2017-10-23,0.234051824,,6.834359602,,,,
2017-10-24,0.235716162,,7.842220183,,,,
2017-10-25,0.273265397,,3.492549614,,,,
2017-10-26,0.3294902,,2.47851297,,,,
2017-10-27,0.402837947,,2.692853851,,,,
2017-10-28,0.293379368,,5.6692879,,,,
2017-10-29,0.35082015,,4.579583543,,,,
2017-10-30,0.352882671,,3.565018751,,,,
2017-10-31,0.318073335,,2.996325265,,,,
2017-11-01,0.322568564,,3.126976811,,,,
2017-11-02,0.320434983,,4.113502206,,,,
2017-11-03,0.283731646,,4.015856029,,,,
2017-11-04,0.25865551,,4.033364735,,,,
2017-11-05,0.324903547,,3.031490881,,,,
2017-11-06,0.262517745,,5.763575079,,,,
2017-11-07,0.254183833,,5.106604617,,,,
2017-11-08,0.209526773,,7.596334161,,,,
2017-11-09,0.216907095,,7.930003045,,,,
2017-11-10,0.189568974,,7.56652498,,,,
2017-11-11,0.200054752,,6.029452197,,,,
2017-11-12,0.178715409,,4.953081038,,,,
2017-11-13,0.162901133,,4.724492379,,,,
2017-11-14,0.217305431,,4.021442591,,,,
2017-11-15,0.284621503,,4.40109275,,,,
2017-11-16,0.227963565,,7.712596122,,,,
2017-11-17,0.224734948,,4.880409062,,,,
2017-11-18,0.222973898,,6.743330555,,,,
2017-11-19,0.247054066,,4.845435393,,,,
2017-11-20,0.287591118,,3.646543571,,,,
2017-11-21,0.244989347,,5.551722458,,,,
2017-11-22,0.191549691,,8.25956194,,,,
2017-11-23,0.275839766,,3.044580644,,,,
2017-11-24,0.319438755,,2.592291644,,,,
2017-11-25,0.270060289,,5.568758489,,,,
2017-11-26,0.247452547,,4.785731079,,,,
2017-11-27,0.257986983,,4.42734424,,,,
2017-11-28,0.260255014,,6.679604686,,,,
2017-11-29,0.246359,,7.764983899,,,,
2017-11-30,0.332077797,,3.957539501,,,,
2017-12-01,0.439224697,,3.049416996,,,,
2017-12-02,,,,,,,
2017-12-03,,,,,,,
2017-12-04,0.201544773,,6.75790029,,,,
2017-12-05,0.351803395,,6.637855735,,,,
2017-12-06,0.503483702,,,,,,
2017-12-07,0.529080425,,3.974021591,,,,
2017-12-08,0.511140789,,5.563183851,,,,
2017-12-09,0.554718785,,4.513845351,,,,
2017-12-10,0.572268531,,5.254352954,,,,
2017-12-11,0.894512226,,5.26137201,,,,
2017-12-12,1.164875668,,2.969617686,,,,
2017-12-13,1.076481027,,4.190741516,,,,
2017-12-14,0.743677705,,5.073625955,,,,
2017-12-15,0.805150405,,4.925240364,,,,
2017-12-16,1.219914785,,1.809819531,,,,
2017-12-17,1.014123397,,4.188748027,,,,
2017-12-18,1.091084593,,2.662387044,,,,
2017-12-19,1.025738931,,3.966289983,,,,
2017-12-20,1.268253166,,4.394209442,,,,
2017-12-21,1.245097541,,4.598492524,,,,
2017-12-22,1.592721356,,2.446216691,,,,
2017-12-23,2.057630658,,1.785449049,,,,
2017-12-24,1.9134572,,3.175365153,,,,
2017-12-25,1.627120381,,2.691993384,,,,
2017-12-26,1.799813062,,2.606325658,,,,
2017-12-27,1.701829184,,3.008628897,,,,
2017-12-28,1.852116902,,3.482273486,,,,
2017-12-29,1.764219599,,3.841710789,,,,
2017-12-30,1.669409181,,2.681730569,,,,
2017-12-31,1.450011056,,3.757722862,,,,
2018-01-01,1.395351368,,4.217240555,,,,
2018-01-02,2.038137685,,1.444412134,,,,
2018-01-03,2.158951145,,3.521710118,,,,
2018-01-04,2.005016023,,3.055414372,,,,
2018-01-05,2.0989064,,1.483872293,,,,
2018-01-06,1.777571884,,3.03239469,,,,
2018-01-07,1.451205189,,1.727002634,,,,
2018-01-08,0.856573363,,1.871595067,,,,
2018-01-09,0.507784293,,3.898531185,,,,
2018-01-10,0.365080313,,4.426140863,,,,
2018-01-11,0.334668852,,3.876581245,,,,
2018-01-12,0.460886,,1.802551096,,,,
2018-01-13,0.572210766,,1.609107155,,,,
2018-01-14,0.549158937,,2.428639589,,,,
2018-01-15,0.571483412,,7.328930178,,,,
2018-01-16,0.51184342,,10.42767439,,,,
2018-01-17,0.586062448,,5.018699367,,,,
2018-01-18,0.56214923,,12.25916202,,,,
2018-01-19,0.447148558,,13.46120176,,,,
2018-01-20,0.439896202,,11.69116395,,,,
2018-01-21,0.382025768,,12.98235859,,,,
2018-01-22,0.367242331,,12.38845881,,,,
2018-01-23,0.489339036,,5.89880488,,,,
2018-01-24,0.469476228,,10.6240769,,,,
2018-01-25,0.452752488,,12.45839149,,,,
2018-01-26,0.467776557,,6.201934303,,,,
2018-01-27,0.419611418,,8.370221171,,,,
2018-01-28,0.618255598,,3.401145325,,,,
2018-01-29,0.492043057,,11.33101799,,,,
2018-01-30,0.561875715,,6.702338091,,,,
2018-01-31,0.626046554,,5.254438523,,,,
2018-02-01,0.692079086,,3.548654981,,,,
2018-02-02,0.555020594,,8.688950498,,,,
2018-02-03,0.541508363,,7.862221941,,,,
2018-02-04,0.472528472,,9.838511278,,,,
2018-02-05,0.499021696,,9.420013561,,,,
2018-02-06,0.446232057,,11.95390701,,,,
2018-02-07,0.469890268,,10.70553866,,,,
2018-02-08,0.518799808,,6.708944539,,,,
2018-02-09,0.546718443,,5.721112803,,,,
2018-02-10,0.607323993,,3.994738357,,,,
2018-02-11,0.492551838,,8.159482646,,,,
2018-02-12,0.594697334,,3.526935624,,,,
2018-02-13,0.44272322,,9.082436443,,,,
2018-02-14,0.540190337,,4.081698256,,,,
2018-02-15,0.469495873,,8.238589321,,,,
2018-02-16,0.409332907,,9.054918483,,,,
2018-02-17,0.459328205,,3.486292889,,,,
2018-02-18,0.347917509,,8.174729643,,,,
2018-02-19,0.449331994,,5.680020913,,,,
2018-02-20,0.483344766,,5.664373447,,,,
2018-02-21,0.684032067,,3.619586278,,,,
2018-02-22,0.725240922,,2.855191642,,,,
2018-02-23,0.517868966,,7.322357753,,,,
2018-02-24,0.541267498,,2.196882691,,,,
2018-02-25,0.548997863,,6.48135706,,,,
2018-02-26,0.628435788,,1.740218223,,,,
2018-02-27,0.748297394,,2.535933986,,,,
2018-02-28,0.656872163,,5.759025234,,,,
2018-03-01,0.624033907,,7.674772258,,,,
2018-03-02,0.623525222,,7.028847639,,,,
2018-03-03,0.619029361,,5.303024916,,,,
2018-03-04,0.660681361,,4.534650366,,,,
2018-03-05,0.647589816,,6.604838616,,,,
2018-03-06,0.669010505,,3.932844303,,,,
2018-03-07,0.584731952,,7.794115994,,,,
2018-03-08,0.552687405,,7.442375725,,,,
2018-03-09,0.647503052,,4.462961882,,,,
2018-03-10,0.618329505,,4.384519849,,,,
2018-03-11,0.579225643,,4.153364707,,,,
2018-03-12,0.527796393,,5.117384856,,,,
2018-03-13,0.534254262,,5.144254863,,,,
2018-03-14,0.612227057,,2.894823628,,,,
2018-03-15,0.519949615,,6.278403033,,,,
2018-03-16,0.566104576,,3.414786707,,,,
2018-03-17,0.638815034,,2.097082098,,,,
2018-03-18,0.541715801,,5.666910024,,,,
2018-03-19,0.575186189,,3.137155327,,,,
2018-03-20,0.650001953,,1.789789743,,,,
2018-03-21,0.58503664,,2.440504836,,,,
2018-03-22,0.529672026,,4.959539845,,,,
2018-03-23,0.543888556,,4.106838235,,,,
2018-03-24,0.634179487,,2.042919057,,,,
2018-03-25,0.614332088,,2.502544261,,,,
2018-03-26,0.541107067,,4.728909088,,,,
2018-03-27,0.577122442,,3.62829139,,,,
2018-03-28,0.558395608,,3.749000833,,,,
2018-03-29,0.534432756,,3.554774882,,,,
2018-03-30,0.555786493,,2.706254896,,,,
2018-03-31,0.574006618,,2.325640388,,,,
2018-04-01,0.517005697,,3.236215826,,,,
2018-04-02,0.511899557,,3.517645378,,,,
2018-04-03,0.585965207,,1.858079974,,,,
2018-04-04,0.597760132,,2.418210715,,,,
2018-04-05,0.561571802,,2.451996318,,,,
2018-04-06,0.596819087,,1.667601502,,,,
2018-04-07,0.603817569,,1.308247322,,,,
2018-04-08,0.523792167,,2.498717045,,,,
2018-04-09,0.503632873,,1.871385929,,,,
2018-04-10,0.516149618,,1.910440862,,,,
2018-04-11,0.548091774,,1.159503876,,,,
2018-04-12,0.564677765,,0.623723971,,,,
2018-04-13,0.458021093,,2.468800699,,,,
2018-04-14,0.413447903,,3.180683683,,,,
2018-04-15,0.436945514,,2.510014867,,,,
2018-04-16,0.517189981,,0.913918946,,,,
2018-04-17,0.454032204,,1.661459461,,,,
2018-04-18,0.420268229,,2.498872017,,,,
2018-04-19,0.420358751,,1.874129115,,,,
2018-04-20,0.415229398,,1.953917536,,,,
2018-04-21,0.434152867,,1.682678856,,,,
2018-04-22,0.434629058,,1.449186656,,,,
2018-04-23,0.41697219,,1.544296214,,,,
2018-04-24,0.444970659,,1.073036204,,,,
2018-04-25,0.455090085,,1.237428697,,,,
2018-04-26,0.415554581,,1.329613467,,,,
2018-04-27,0.441517368,,-0.008009869,,,,
2018-04-28,0.458815273,,0.800739435,,,,
2018-04-29,0.435331967,,1.063333049,,,,
2018-04-30,0.435374969,,0.860902933,,,,
2018-05-01,0.392241461,,1.306608063,,,,
2018-05-02,0.392492734,,0.751356286,,,,
2018-05-03,0.36134863,,1.293162823,,,,
2018-05-04,0.389817182,,0.842403888,,,,
2018-05-05,0.411889669,,0.465128097,,,,
2018-05-06,0.383342347,,1.212442822,,,,
2018-05-07,0.417822424,,0.523738007,,,,
2018-05-08,0.375772896,,1.004759453,,,,
2018-05-09,0.382677911,,1.349832499,,,,
2018-05-10,0.381721368,,1.085327338,,,,
2018-05-11,0.422594436,,0.812798884,,,,
2018-05-12,0.38080524,,0.727259849,,,,
2018-05-13,0.411129167,,0.656341538,,,,
2018-05-14,0.393685485,,0.464081268,,,,
2018-05-15,0.367035856,,0.441346168,,,,
2018-05-16,0.349928402,,0.586911153,,,,
2018-05-17,0.338176647,,0.732704247,,,,
2018-05-18,0.37788948,,0.618957671,,,,
2018-05-19,0.357403071,,0.816725899,,,,
2018-05-20,0.321906905,,1.014509264,,,,
2018-05-21,0.300086359,,1.007702214,,,,
2018-05-22,0.288211542,,0.71715723,,,,
2018-05-23,0.296989428,,0.655817443,,,,
2018-05-24,0.300028782,,0.538443305,,,,
2018-05-25,0.316627348,,0.441999336,,,,
2018-05-26,0.300666211,,0.801468933,,,,
2018-05-27,0.333403092,,0.725011764,,,,
2018-05-28,0.355986058,,0.48695495,,,,
2018-05-29,0.317654673,,0.632255588,,,,
2018-05-30,0.30280739,,0.557997509,,,,
2018-05-31,0.263958107,,0.656243833,,,,
2018-06-01,0.291694373,,0.416376739,,,,
2018-06-02,0.271411665,,0.352926049,,,,
2018-06-03,0.257110519,,0.353060127,,,,
2018-06-04,0.245183178,,0.283481704,,,,
2018-06-05,0.214172589,,0.613401473,,,,
2018-06-06,0.197459909,,0.334417208,,,,
2018-06-07,0.186302363,,0.335619479,,,,
2018-06-08,0.172011487,,0.519100329,,,,
2018-06-09,0.169575062,,0.672101293,,,,
2018-06-10,0.2076923,,0.540926871,,,,
2018-06-11,0.22917926,,0.591675236,,,,
2018-06-12,0.224153185,,0.386356678,,,,
2018-06-13,0.215507721,,0.155539488,,,,
2018-06-14,0.218743278,,0.310647501,,,,
2018-06-15,0.218469394,,0.208207395,,,,
2018-06-16,0.20499829,,0.39884747,,,,
2018-06-17,0.189129501,,0.289699434,,,,
2018-06-18,0.178559485,,0.523946066,,,,
2018-06-19,0.190471089,,0.406183649,,,,
2018-06-20,0.158172522,,0.585945007,,,,
2018-06-21,0.147034794,,0.586225302,,,,
2018-06-22,0.168228751,,0.400048633,,,,
2018-06-23,0.201508401,,0.412717906,,,,
2018-06-24,0.19756695,,0.276897366,,,,
2018-06-25,0.170574177,,0.501346091,,,,
2018-06-26,0.155941188,,-0.007665122,,,,
2018-06-27,0.151563577,,,,,,
2018-06-28,0.148978336,,,,,,
2018-06-29,0.163958074,,,,,,
2018-06-30,0.164423324,,0.393247661,,,,
2018-07-01,0.197466932,,0.347209311,,,,
2018-07-02,0.209067008,,0.290172812,,,,
2018-07-03,0.264589917,,0.390522865,,,,
2018-07-04,0.309926735,,0.195376374,,,,
2018-07-05,0.257107745,,0.331204829,,,,
2018-07-06,0.216835792,,0.209590305,,,,
2018-07-07,0.309256479,,0.186915452,,,,
2018-07-08,0.359712232,,0.204692217,,,,
2018-07-09,0.31527872,,0.266354465,,,,
2018-07-10,0.301025874,,0.439827916,,,,
2018-07-11,0.255192458,,0.483343366,,,,
2018-07-12,0.272676831,,0.450663229,,,,
2018-07-13,0.272505195,,0.36634045,,,,
2018-07-14,0.241441991,,0.357082098,,,,
2018-07-15,0.255357896,,0.415143674,,,,
2018-07-16,0.286071978,,-0.008550965,,,,
2018-07-17,0.249608568,,0.114813962,,,,
2018-07-18,0.241985797,,0.234491559,,,,
2018-07-19,0.229963839,,0.435856377,,,,
2018-07-20,0.22246091,,0.546127737,,,,
2018-07-21,0.21535243,,0.515433265,,,,
2018-07-22,0.20441554,,0.563955071,,,,
2018-07-23,0.199156202,,0.706744435,,,,
2018-07-24,0.219415413,,0.419761065,,,,
2018-07-25,0.179352912,,0.644873337,,,,
2018-07-26,0.192750711,,0.318558533,,,,
2018-07-27,0.213331124,,0.765569092,,,,
2018-07-28,0.229843826,,0.515010199,,,,
2018-07-29,0.19979463,,0.517658208,,,,
2018-07-30,0.189582353,,0.460170439,,,,
2018-07-31,0.19311362,,0.42248003,,,,
2018-08-01,0.201295723,,0.265758674,,,,
2018-08-02,0.189361458,,0.354329666,,,,
2018-08-03,0.148163885,,0.664562923,,,,
2018-08-04,0.189469916,,0.554341557,,,,
2018-08-05,0.18482962,,0.548544755,,,,
2018-08-06,0.182510803,,0.422125018,,,,
2018-08-07,0.150381128,,0.46274495,,,,
2018-08-08,0.227217533,,0.46029325,,,,
2018-08-09,0.187950144,,0.539432105,,,,
2018-08-10,0.226228096,,0.350573184,,,,
2018-08-11,0.216983383,,0.647334218,,,,
2018-08-12,0.212069745,,0.763169465,,,,
2018-08-13,0.18790322,,0.714912338,,,,
2018-08-14,0.204392341,,0.554202075,,,,
2018-08-15,0.211417601,,0.839978415,,,,
2018-08-16,0.172604505,,1.042528061,,,,
2018-08-17,0.128570363,,1.000377781,,,,
2018-08-18,0.144562091,,0.649952558,,,,
2018-08-19,0.15187746,,0.315929858,,,,
2018-08-20,0.15411882,,0.556691624,,,,
2018-08-21,0.151816781,,0.858938425,,,,
2018-08-22,0.172814976,,1.055224986,,,,
2018-08-23,0.151303363,,0.993750941,,,,
2018-08-24,0.13140185,,1.242870114,,,,
2018-08-25,0.134302931,,1.083397619,,,,
2018-08-26,0.158137736,,0.650367371,,,,
2018-08-27,0.136494326,,1.364356368,,,,
2018-08-28,0.128476417,,1.231771271,,,,
2018-08-29,0.138552437,,1.497192949,,,,
2018-08-30,0.172842531,,0.65876363,,,,
2018-08-31,0.219975972,,0.741345326,,,,
2018-09-01,0.216139476,,1.348286575,,,,
2018-09-02,0.206083005,,1.222862831,,,,
2018-09-03,0.170561995,,1.447323575,,,,
2018-09-04,0.170841992,,1.031153031,,,,
2018-09-05,0.144160119,,0.923724151,,,,
2018-09-06,0.164700801,,0.786716659,,,,
2018-09-07,0.142094088,,1.062218501,,,,
2018-09-08,0.125037542,,1.210719749,,,,
2018-09-09,0.110069425,,1.190295028,,,,
2018-09-10,0.144764114,,1.259125553,,,,
2018-09-11,0.15551709,,1.244789638,,,,
2018-09-12,0.139183534,,1.415316901,,,,
2018-09-13,0.121028727,,1.765995395,,,,
2018-09-14,0.110736783,,1.504273884,,,,
2018-09-15,0.138717322,,1.596388986,,,,
2018-09-16,0.179612374,,1.723391811,,,,
2018-09-17,0.182445516,,1.543511024,,,,
2018-09-18,0.213303992,,1.081380956,,,,
2018-09-19,0.255111426,,0.983523638,,,,
2018-09-20,0.254577651,,1.106094789,,,,
2018-09-21,0.255713127,,0.993006719,,,,
2018-09-22,0.367311649,,0.603885304,,,,
2018-09-23,0.25164194,,0.61694553,,,,
2018-09-24,0.248115949,,0.744508968,,,,
2018-09-25,0.248261402,,0.866859673,,,,
2018-09-26,0.353472614,,0.7332179,,,,
2018-09-27,0.309163379,,1.78722021,,,,
2018-09-28,0.31243318,,2.074964955,,,,
2018-09-29,0.243017288,,1.846177947,,,,
2018-09-30,0.227763184,,2.248209417,,,,
2018-10-01,0.210131492,,2.986343989,,,,
2018-10-02,0.207417751,,2.52750477,,,,
2018-10-03,0.251097803,,2.970820903,,,,
2018-10-04,0.322007944,,2.149507939,,,,
2018-10-05,0.316726375,,2.441494343,,,,
2018-10-06,0.28334962,,2.717657101,,,,
2018-10-07,0.259925063,,2.769402529,,,,
2018-10-08,0.225918683,,6.429647467,,,,
2018-10-09,0.250164576,,5.309801913,,,,
2018-10-10,0.321414941,,2.630256863,,,,
2018-10-11,0.266315696,,7.468689406,,,,
2018-10-12,0.228254647,,7.366893581,,,,
2018-10-13,0.218788741,,6.134147819,,,,
2018-10-14,0.296251783,,0.028832363,,,,
2018-10-15,0.231576023,,5.762934992,,,,
2018-10-16,0.219081284,,7.862267954,,,,
2018-10-17,0.232650424,,5.528050241,,,,
2018-10-18,0.277977452,,4.62002555,,,,
2018-10-19,0.298318677,,2.929959789,,,,
2018-10-20,0.237489168,,7.348908546,,,,
2018-10-21,0.215767994,,5.302547708,,,,
2018-10-22,0.359330233,,0.300305641,,,,
2018-10-23,,,,,,,
2018-10-24,,,,,,,
2018-10-25,,,,,,,
2018-10-26,,,,,,,
2018-10-27,,,,,,,
2018-10-28,,,,,,,
2018-10-29,,,,,,,
2018-10-30,,,,,,,
2018-10-31,,,,,,,
2018-11-01,,,,,,,
2018-11-02,,,,,,,
2018-11-03,,,,,,,
2018-11-04,,,,,,,
2018-11-05,,,,,,,
2018-11-06,,,,,,,
2018-11-07,,,,,,,
2018-11-08,,,,,,,
2018-11-09,,,,,,,
2018-11-10,,,,,,,
2018-11-11,,,,,,,
2018-11-12,,,,,,,
2018-11-13,,,,,,,
2018-11-14,,,,,,,
2018-11-15,,,,,,,
2018-11-16,,,,,,,
2018-11-17,,,,,,,
2018-11-18,,,,,,,
2018-11-19,,,,,,,
2018-11-20,,,,,,,
2018-11-21,,,,,,,
2018-11-22,,,,,,,
2018-11-23,,,,,,,
2018-11-24,,,,,,,
2018-11-25,,,,,,,
2018-11-26,,,,,,,
2018-11-27,,,,,,,
2018-11-28,,,,,,,
2018-11-29,,,,,,,
2018-11-30,,,,,,,
2018-12-01,,,,,,,
2018-12-02,,,,,,,
2018-12-03,,,,,,,
2018-12-04,0.087612226,,,,21.09382216,,
2018-12-05,0.343319482,,,,20.96517894,,
2018-12-06,0.293221969,17.45329594,,,21.00758998,,
2018-12-07,0.338675534,14.62073474,,,20.81142588,,
2018-12-08,0.414341645,8.885266482,,,20.74112839,,
2018-12-09,0.369326582,17.23870244,,,20.71440399,,
2018-12-10,0.34231248,15.23868235,,,20.77163217,,
2018-12-11,0.379706131,11.01020004,,,20.6958629,,
2018-12-12,0.334246026,22.02712011,,,20.70014934,,
2018-12-13,0.38047339,8.251341142,,,20.78888097,,
2018-12-14,0.412365631,9.653633504,,,20.77014947,,
2018-12-15,0.383087853,17.5153566,,,20.73235959,,
2018-12-16,0.356413882,14.84849246,,,20.69823134,,
2018-12-17,0.464756361,9.078103802,,,20.60015291,,
2018-12-18,0.472196321,13.78480799,,,20.49046826,,
2018-12-19,0.517931351,6.139009411,,,20.56725994,,
2018-12-20,0.598115052,11.6285095,,,20.50430735,,
